PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
893,1,Michael Jordan,1610612741,CHI,78,3067,992,2003,0.495,81,230,0.352,476,569,0.837,135,387,522,428,221,61,207,188,2541,2462,2.07,1.07,1992
252,2,Karl Malone,1610612762,UTH,82,3099,797,1443,0.552,4,20,0.2,619,836,0.74,227,692,919,308,124,85,240,261,2217,2550,1.28,0.52,1992
165,3,Hakeem Olajuwon,1610612745,HOU,82,3242,848,1603,0.529,0,8,0.0,444,570,0.779,283,785,1068,291,150,342,262,305,2140,2848,1.11,0.57,1992
1122,4,Dominique Wilkins,1610612737,ATL,71,2647,741,1584,0.468,120,316,0.38,519,627,0.828,187,295,482,227,70,27,184,116,2121,1792,1.23,0.38,1992
121,5,Patrick Ewing,1610612752,NYK,81,3003,779,1550,0.503,1,7,0.143,400,556,0.719,191,789,980,151,74,161,265,286,1959,2133,0.57,0.28,1992
787,6,Charles Barkley,1610612756,PHX,76,2859,716,1376,0.52,67,220,0.305,445,582,0.765,237,691,928,385,119,74,233,196,1944,2420,1.65,0.51,1992
764,7,David Robinson,1610612759,SAN,82,3211,676,1348,0.501,3,17,0.176,561,766,0.732,229,727,956,301,127,264,241,239,1916,2446,1.25,0.53,1992
406,8,Shaquille O'Neal,1610612753,ORL,81,3071,733,1304,0.562,0,2,0.0,427,721,0.592,342,780,1122,152,60,286,307,321,1893,2341,0.49,0.2,1992
913,9,Larry Johnson,1610612766,CHH,82,3323,728,1385,0.526,18,71,0.254,336,438,0.767,281,583,864,353,53,27,227,187,1810,2121,1.55,0.23,1992
247,10,Joe Dumars,1610612765,DET,77,3094,677,1454,0.466,112,299,0.375,343,397,0.864,63,85,148,308,78,7,138,141,1809,1381,2.23,0.56,1992
330,11,Danny Manning,1610612746,LAC,79,2761,702,1379,0.509,8,30,0.267,388,484,0.802,198,322,520,207,108,101,230,323,1800,1733,0.9,0.47,1992
397,12,Reggie Miller,1610612754,IND,82,2954,571,1193,0.479,167,419,0.399,427,485,0.88,67,191,258,262,120,26,145,182,1736,1577,1.81,0.83,1992
77384,13,Reggie Lewis,1610612738,BOS,80,3144,663,1410,0.47,14,60,0.233,326,376,0.867,88,259,347,298,118,77,133,248,1666,1576,2.24,0.89,1992
765,14,Hersey Hawkins,1610612755,PHL,81,2977,551,1172,0.47,122,307,0.397,419,487,0.86,91,255,346,317,137,30,180,189,1643,1604,1.76,0.76,1992
297,15,Alonzo Mourning,1610612766,CHH,78,2644,572,1119,0.511,0,3,0.0,495,634,0.781,263,542,805,76,27,271,236,286,1639,1896,0.32,0.11,1992
