PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
406,1,Shaquille O'Neal,1610612753,ORL,79,2923,930,1594,0.583,0,5,0.0,455,854,0.533,328,573,901,214,73,192,204,258,2315,2428,1.05,0.36,1994
764,2,David Robinson,1610612759,SAN,81,3074,788,1487,0.53,6,20,0.3,656,847,0.774,234,643,877,236,134,262,233,230,2238,2624,1.01,0.57,1994
252,3,Karl Malone,1610612762,UTH,82,3126,830,1548,0.536,11,41,0.268,516,695,0.742,156,715,871,285,129,85,236,269,2187,2424,1.21,0.55,1994
165,4,Hakeem Olajuwon,1610612745,HOU,72,2853,798,1545,0.517,3,16,0.188,406,537,0.756,172,603,775,255,133,242,237,250,2005,2295,1.08,0.56,1994
469,5,Jamal Mashburn,1610612742,DAL,80,2980,683,1566,0.436,113,344,0.328,447,605,0.739,116,215,331,298,82,8,235,190,1926,1369,1.27,0.35,1994
121,6,Patrick Ewing,1610612752,NYK,79,2920,730,1452,0.503,6,21,0.286,420,560,0.75,157,710,867,212,68,159,256,272,1886,2074,0.83,0.27,1994
782,7,Mitch Richmond,1610612758,SAC,82,3172,668,1497,0.446,156,424,0.368,375,445,0.843,69,288,357,311,91,29,234,227,1867,1522,1.33,0.39,1994
779,8,Glen Rice,1610612748,MIA,82,3014,667,1403,0.475,185,451,0.41,312,365,0.855,99,279,378,192,112,14,153,203,1831,1585,1.25,0.73,1994
299,9,Glenn Robinson,1610612749,MIL,80,2958,636,1410,0.451,86,268,0.321,397,499,0.796,169,344,513,197,115,22,313,234,1755,1413,0.63,0.37,1994
937,10,Scottie Pippen,1610612741,CHI,79,3014,634,1320,0.48,109,316,0.345,315,440,0.716,175,464,639,409,232,89,271,238,1692,1979,1.51,0.86,1994
56,11,Gary Payton,1610612760,SEA,82,3015,685,1345,0.509,70,232,0.302,249,348,0.716,108,173,281,583,204,13,201,206,1689,1810,2.9,1.01,1994
344,12,Dana Barros,1610612755,PHL,82,3318,571,1165,0.49,197,425,0.464,347,386,0.899,27,247,274,619,149,4,242,159,1686,1857,2.56,0.62,1994
17,13,Clyde Drexler,1610612745,HOU,76,2728,571,1238,0.461,147,408,0.36,364,442,0.824,152,328,480,362,136,45,186,206,1653,1745,1.95,0.73,1994
297,14,Alonzo Mourning,1610612766,CHH,77,2941,571,1101,0.519,11,34,0.324,490,644,0.761,200,561,761,111,49,225,241,275,1643,1864,0.46,0.2,1994
358,15,Anfernee Hardaway,1610612753,ORL,77,2901,585,1142,0.512,87,249,0.349,356,463,0.769,139,197,336,551,130,26,258,158,1613,1734,2.14,0.5,1994
361,16,Clifford Robinson,1610612757,POR,75,2725,597,1320,0.452,142,383,0.371,265,382,0.694,152,271,423,198,79,82,158,240,1601,1385,1.25,0.5,1994
397,17,Reggie Miller,1610612754,IND,81,2665,505,1092,0.462,195,470,0.415,383,427,0.897,30,180,210,242,98,16,151,157,1588,1372,1.6,0.65,1994
96,18,Detlef Schrempf,1610612760,SEA,82,2886,521,997,0.523,93,181,0.514,437,521,0.839,135,373,508,310,93,35,176,252,1572,1782,1.76,0.53,1994
787,19,Charles Barkley,1610612756,PHX,68,2382,554,1141,0.486,74,219,0.338,379,507,0.748,203,553,756,276,110,45,150,201,1561,1883,1.84,0.73,1994
375,20,Isaiah Rider,1610612750,MIN,75,2645,558,1249,0.447,139,396,0.351,277,339,0.817,90,159,249,245,69,23,232,194,1532,1133,1.06,0.3,1994
431,21,Shawn Kemp,1610612760,SEA,82,2679,545,997,0.547,2,7,0.286,438,585,0.749,318,575,893,149,102,122,259,337,1530,1938,0.57,0.39,1994
913,22,Larry Johnson,1610612766,CHH,81,3234,585,1219,0.48,81,210,0.386,274,354,0.774,190,395,585,369,78,28,207,174,1525,1664,1.78,0.38,1994
251,23,Sean Elliott,1610612759,SAN,81,2858,502,1072,0.468,136,333,0.408,326,404,0.807,63,224,287,206,78,38,151,216,1466,1276,1.36,0.52,1994
452,24,Vin Baker,1610612749,MIL,82,3361,594,1229,0.483,7,24,0.292,256,432,0.593,289,557,846,296,86,116,221,277,1451,1763,1.34,0.39,1994
84,25,Latrell Sprewell,1610612744,GOS,69,2771,490,1171,0.418,90,326,0.276,350,448,0.781,58,198,256,279,112,46,230,108,1420,1104,1.21,0.49,1994
919,26,Loy Vaught,1610612746,LAC,80,2966,609,1185,0.514,7,33,0.212,176,248,0.71,261,511,772,139,104,29,166,243,1401,1631,0.84,0.63,1994
22,27,Rik Smits,1610612754,IND,78,2381,558,1060,0.526,0,2,0.0,284,377,0.753,192,409,601,111,40,79,189,278,1400,1447,0.59,0.21,1994
255,28,Grant Hill,1610612765,DET,70,2678,508,1064,0.477,4,27,0.148,374,511,0.732,125,320,445,353,124,62,202,203,1394,1483,1.75,0.61,1994
221,29,Clar. Weatherspoon,1610612755,PHL,76,2991,543,1238,0.439,4,21,0.19,283,377,0.751,144,382,526,215,115,67,191,195,1373,1316,1.13,0.6,1994
302,29,Mookie Blaylock,1610612737,ATL,80,3069,509,1198,0.425,199,555,0.359,156,214,0.729,117,276,393,616,200,26,242,164,1373,1619,2.54,0.83,1994
1122,31,Dominique Wilkins,1610612738,BOS,77,2423,496,1169,0.424,112,289,0.388,266,340,0.782,157,244,401,166,61,14,173,130,1370,1092,0.96,0.35,1994
89,32,Nick Van Exel,1610612747,LAL,80,2944,465,1107,0.42,183,511,0.358,235,300,0.783,27,196,223,660,97,6,220,157,1348,1407,3.0,0.44,1994
204,33,Jeff Hornacek,1610612762,UTH,81,2696,482,937,0.514,89,219,0.406,284,322,0.882,53,157,210,347,129,17,145,181,1337,1402,2.39,0.89,1994
363,34,Christian Laettner,1610612750,MIN,81,2770,450,920,0.489,13,40,0.325,409,500,0.818,164,449,613,234,101,87,225,302,1322,1571,1.04,0.45,1994
103,35,Todd Day,1610612749,MIL,82,2717,445,1049,0.424,163,418,0.39,257,341,0.754,95,227,322,134,104,63,157,283,1310,1088,0.85,0.66,1994
754,36,Jim Jackson,1610612742,DAL,51,1982,484,1026,0.472,35,110,0.318,306,380,0.805,120,140,260,191,28,12,160,92,1309,1024,1.19,0.17,1994
120,37,Steven Smith,1610612737,ATL,80,2665,428,1005,0.426,137,416,0.329,312,371,0.841,104,172,276,274,62,33,155,225,1305,1159,1.77,0.4,1994
384,38,Calbert Cheaney,1610612764,WAS,78,2651,512,1129,0.453,96,283,0.339,173,213,0.812,105,216,321,177,80,21,151,215,1293,1084,1.17,0.53,1994
105,39,Dan Majerle,1610612756,PHX,82,3091,438,1031,0.425,199,548,0.363,206,282,0.73,104,271,375,340,96,38,105,155,1281,1356,3.24,0.91,1994
