PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
78465,138,Dwayne Washington,1610612751,NJN,72,1600,257,538,0.478,4,24,0.167,98,125,0.784,37,92,129,301,92,7,175,184,616,662,1.72,0.53,1986
76435,139,Darwin Cook,1610612764,WAS,82,1420,265,622,0.426,2,23,0.087,82,103,0.796,46,99,145,151,98,17,96,136,614,551,1.57,1.02,1986
76960,140,Steve Harris,1610612745,HOU,74,1174,251,599,0.419,0,8,0.0,111,130,0.854,71,99,170,100,37,16,74,111,613,495,1.35,0.5,1986
76093,141,Gene Banks,1610612741,CHI,63,1822,249,462,0.539,0,5,0.0,112,146,0.767,115,193,308,170,52,17,113,173,610,797,1.5,0.46,1986
76631,142,Mark Eaton,1610612762,UTH,79,2505,234,585,0.4,0,0,0.0,140,213,0.657,211,486,697,105,43,321,142,273,608,1208,0.74,0.3,1986
600009,142,Rory Sparrow,1610612752,NYK,80,1951,263,590,0.446,11,42,0.262,71,89,0.798,29,86,115,432,67,6,140,160,608,743,3.09,0.48,1986
76247,144,Randy Breuer,1610612749,MIL,76,1467,241,497,0.485,0,0,0.0,118,202,0.584,129,221,350,47,56,61,100,229,600,674,0.47,0.56,1986
77263,145,Albert King,1610612751,NJN,61,1291,244,573,0.426,13,32,0.406,81,100,0.81,82,132,214,103,34,28,103,177,582,510,1.0,0.33,1986
9,146,Sedale Threatt,1610612741,CHI,68,1446,239,534,0.448,7,32,0.219,95,119,0.798,26,82,108,259,74,13,89,164,580,626,2.91,0.83,1986
76091,147,Greg Ballard,1610612744,GOS,82,1579,248,564,0.44,15,40,0.375,68,91,0.747,99,241,340,108,50,15,70,167,579,683,1.54,0.71,1986
76516,148,Brad Davis,1610612742,DAL,82,1582,199,436,0.456,32,106,0.302,147,171,0.86,27,87,114,373,63,10,114,159,577,762,3.27,0.55,1986
940,149,Earl Cureton,1610612746,LAC,78,1973,243,510,0.476,0,2,0.0,82,152,0.539,212,240,452,122,33,56,80,188,568,814,1.52,0.41,1986
78293,150,Roy Tarpley,1610612742,DAL,75,1405,233,499,0.467,1,3,0.333,94,139,0.676,180,353,533,52,56,79,101,232,561,869,0.52,0.55,1986
78611,151,Leon Wood,1610612751,NJN,76,1733,187,501,0.373,60,200,0.3,123,154,0.799,23,97,120,370,48,3,108,126,557,645,3.43,0.44,1986
