PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
893,1,Michael Jordan,1610612741,CHI,82,3197,1034,1964,0.526,92,245,0.376,593,699,0.848,143,422,565,519,227,54,247,241,2753,2835,2.1,0.92,1989
252,2,Karl Malone,1610612762,UTH,82,3122,914,1627,0.562,16,43,0.372,696,913,0.762,232,679,911,226,121,50,304,259,2540,2614,0.74,0.4,1989
121,3,Patrick Ewing,1610612752,NYK,82,3165,922,1673,0.551,1,4,0.25,502,648,0.775,235,658,893,182,78,327,278,325,2347,2652,0.66,0.28,1989
1472,4,Tom Chambers,1610612756,PHX,81,3046,810,1617,0.501,24,86,0.279,557,647,0.861,121,450,571,190,88,47,218,260,2201,1982,0.87,0.4,1989
1122,5,Dominique Wilkins,1610612737,ATL,80,2888,810,1672,0.484,59,183,0.322,459,569,0.807,217,304,521,200,126,47,174,141,2138,1886,1.15,0.72,1989
397,6,Reggie Miller,1610612754,IND,82,3192,661,1287,0.514,150,362,0.414,544,627,0.868,95,200,295,311,110,18,222,175,2016,1819,1.4,0.49,1989
165,7,Hakeem Olajuwon,1610612745,HOU,82,3124,806,1609,0.501,1,6,0.167,382,536,0.713,299,850,1149,234,174,376,316,314,1995,2655,0.74,0.55,1989
764,8,David Robinson,1610612759,SAN,82,3002,690,1300,0.531,0,2,0.0,613,837,0.732,303,680,983,164,138,319,257,259,1993,2506,0.64,0.54,1989
787,9,Charles Barkley,1610612755,PHL,79,3085,706,1177,0.6,20,92,0.217,557,744,0.749,361,548,909,307,148,50,243,250,1989,2502,1.26,0.61,1989
904,10,Chris Mullin,1610612744,GOS,78,2830,682,1272,0.536,87,234,0.372,505,568,0.889,130,333,463,319,123,45,239,142,1956,2014,1.33,0.52,1989
76338,11,Tony Campbell,1610612750,MIN,82,3164,723,1581,0.457,9,54,0.167,448,569,0.787,209,242,451,213,111,31,251,260,1903,1479,0.85,0.44,1989
77264,12,Bernard King,1610612764,WAS,82,2687,711,1459,0.487,3,23,0.13,412,513,0.803,129,275,404,376,51,7,248,230,1837,1578,1.52,0.21,1989
117,13,Jeff Malone,1610612764,WAS,75,2567,781,1592,0.491,1,6,0.167,257,293,0.877,54,152,206,243,48,6,125,116,1820,1351,1.94,0.38,1989
1449,13,Larry Bird,1610612738,BOS,75,2944,718,1517,0.473,65,195,0.333,319,343,0.93,90,622,712,562,106,61,243,173,1820,2195,2.31,0.44,1989
187,15,Terry Cummings,1610612759,SAN,81,2821,728,1532,0.475,19,59,0.322,343,440,0.78,226,451,677,219,110,52,202,286,1818,1773,1.08,0.55,1989
77142,16,Magic Johnson,1610612747,LAL,79,2937,546,1138,0.48,106,276,0.384,567,637,0.89,128,394,522,907,132,34,289,167,1765,2409,3.14,0.46,1989
47,17,Wayman Tisdale,1610612758,SAC,79,2937,726,1383,0.525,0,6,0.0,306,391,0.783,185,410,595,108,54,54,153,251,1758,1674,0.71,0.35,1989
782,18,Mitch Richmond,1610612744,GOS,78,2799,640,1287,0.497,34,95,0.358,406,469,0.866,98,262,360,223,98,24,201,210,1720,1514,1.11,0.49,1989
1450,19,Kevin McHale,1610612738,BOS,82,2722,648,1181,0.549,23,69,0.333,393,440,0.893,201,476,677,172,30,157,183,250,1712,1985,0.94,0.16,1989
17,20,Clyde Drexler,1610612757,POR,73,2683,670,1357,0.494,30,106,0.283,333,430,0.774,208,299,507,432,145,51,191,222,1703,1863,2.26,0.76,1989
1460,21,James Worthy,1610612747,LAL,80,2960,711,1298,0.548,15,49,0.306,248,317,0.782,160,318,478,288,99,49,160,190,1685,1783,1.8,0.62,1989
134,22,Kevin Johnson,1610612756,PHX,74,2782,578,1159,0.499,8,41,0.195,501,598,0.838,42,228,270,846,95,14,263,143,1665,1949,3.22,0.36,1989
293,23,Charles Smith,1610612746,LAC,78,2732,595,1145,0.52,1,12,0.083,454,572,0.794,177,347,524,114,86,119,162,294,1645,1658,0.7,0.53,1989
76176,24,Rolando Blackman,1610612742,DAL,80,2934,626,1256,0.498,13,43,0.302,287,340,0.844,88,192,280,289,77,21,174,128,1552,1362,1.66,0.44,1989
77449,25,Moses Malone,1610612737,ATL,81,2735,517,1077,0.48,1,9,0.111,493,631,0.781,364,448,812,130,47,84,232,158,1528,1671,0.56,0.2,1989
