PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
76673,1,Alex English,1610612743,DEN,82,2988,959,1857,0.516,2,12,0.167,406,490,0.829,263,338,601,397,116,126,263,235,2326,2321,1.51,0.44,1982
78404,2,Kiki Vandeweghe,1610612743,DEN,82,2909,841,1537,0.547,15,51,0.294,489,559,0.875,124,313,437,203,66,38,177,198,2186,1987,1.15,0.37,1982
76804,3,George Gervin,1610612759,SAN,78,2830,757,1553,0.487,12,33,0.364,517,606,0.853,111,246,357,264,88,67,247,243,2043,1687,1.07,0.36,1982
76016,4,Mark Aguirre,1610612742,DAL,81,2784,767,1589,0.483,16,76,0.211,429,589,0.728,191,317,508,332,80,26,261,247,1979,1682,1.27,0.31,1982
78310,5,Reggie Theus,1610612741,CHI,82,2856,749,1567,0.478,21,91,0.231,434,542,0.801,91,209,300,484,143,17,321,281,1953,1650,1.51,0.45,1982
77449,6,Moses Malone,1610612755,PHL,78,2922,654,1305,0.501,0,1,0.0,600,788,0.761,445,749,1194,101,89,157,264,206,1908,2346,0.38,0.34,1982
76353,7,Joe Barry Carroll,1610612744,GOS,79,2988,785,1529,0.513,0,3,0.0,337,469,0.719,220,468,688,169,108,155,285,260,1907,1866,0.59,0.38,1982
1449,8,Larry Bird,1610612738,BOS,79,2982,747,1481,0.504,22,77,0.286,351,418,0.84,193,677,870,458,148,71,240,197,1867,2373,1.91,0.62,1982
78318,9,Isiah Thomas,1610612765,DET,81,3093,725,1537,0.472,36,125,0.288,368,518,0.71,105,223,328,634,199,29,326,318,1854,1756,1.95,0.61,1982
77819,10,Jim Paxson,1610612757,POR,81,2740,682,1323,0.515,4,25,0.16,388,478,0.812,68,106,174,231,140,17,156,160,1756,1431,1.48,0.9,1982
76753,11,World Free,1610612739,CLE,73,2638,649,1423,0.456,15,45,0.333,430,583,0.738,92,109,201,290,97,15,209,241,1743,1210,1.39,0.46,1982
77097,12,Dan Issel,1610612743,DEN,80,2431,661,1296,0.51,4,19,0.211,400,479,0.835,151,445,596,223,83,43,174,227,1726,1783,1.28,0.48,1982
76003,13,Kareem Abdul-Jabbar,1610612747,LAL,79,2554,722,1228,0.588,0,2,0.0,278,371,0.749,167,425,592,200,61,170,200,220,1722,1946,1.0,0.3,1982
77160,14,Marques Johnson,1610612749,MIL,80,2853,723,1420,0.509,4,20,0.2,264,359,0.735,196,366,562,363,100,56,196,211,1714,1807,1.85,0.51,1982
77626,15,Sidney Moncrief,1610612749,MIL,76,2710,606,1156,0.524,1,10,0.1,499,604,0.826,192,245,437,300,113,23,197,180,1712,1733,1.52,0.57,1982
76890,16,Darrell Griffith,1610612762,UTH,77,2787,752,1554,0.484,38,132,0.288,167,246,0.679,100,204,304,270,138,33,252,184,1709,1321,1.07,0.55,1982
187,17,Terry Cummings,1610612746,SDC,70,2531,684,1309,0.523,0,1,0.0,292,412,0.709,303,441,744,177,129,62,204,294,1660,1823,0.87,0.63,1982
77691,18,Calvin Natt,1610612757,POR,80,2879,644,1187,0.543,3,20,0.15,339,428,0.792,214,385,599,171,63,29,203,184,1630,1657,0.84,0.31,1982
77236,19,Clark Kellogg,1610612754,IND,81,2761,680,1420,0.479,4,18,0.222,261,352,0.741,340,520,860,223,141,43,217,298,1625,1844,1.03,0.65,1982
698,20,Eddie Johnson,1610612758,KCK,82,2933,677,1370,0.494,20,71,0.282,247,317,0.779,191,310,501,216,70,20,181,259,1621,1484,1.19,0.39,1982
78549,21,Gus Williams,1610612760,SEA,80,2761,660,1384,0.477,2,43,0.047,278,370,0.751,72,133,205,643,182,26,230,117,1600,1610,2.8,0.79,1982
78351,22,Andrew Toney,1610612755,PHL,81,2474,626,1250,0.501,22,76,0.289,324,411,0.788,42,183,225,365,80,17,271,255,1598,1303,1.35,0.29,1982
