PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
76431,257,Lester Conner,1610612749,MIL,74,1008,96,207,0.464,0,5,0.0,68,94,0.723,21,91,112,165,85,2,58,75,260,429,2.85,1.47,1990
76790,257,Tom Garrick,1610612746,LAC,67,949,100,236,0.424,0,22,0.0,60,79,0.759,40,87,127,223,62,2,66,101,260,453,3.38,0.94,1990
1068,259,Greg Dreiling,1610612754,IND,73,1031,98,194,0.505,0,2,0.0,63,105,0.6,66,189,255,51,24,29,57,178,259,423,0.9,0.42,1990
170,260,Joe Kleine,1610612738,BOS,72,850,102,218,0.468,0,2,0.0,54,69,0.783,71,173,244,21,15,14,53,108,258,368,0.4,0.28,1990
76695,261,Jim Farmer,1610612743,DEN,27,456,101,223,0.453,5,23,0.217,48,65,0.738,29,39,68,38,13,2,38,58,255,199,1.0,0.34,1990
77516,262,Tim McCormick,1610612737,ATL,56,689,93,187,0.497,0,3,0.0,66,90,0.733,56,109,165,32,11,14,45,91,252,311,0.71,0.24,1990
77674,263,Tod Murphy,1610612750,MIN,52,1063,90,227,0.396,1,17,0.059,70,105,0.667,92,163,255,60,25,20,32,101,251,407,1.88,0.78,1990
41,264,Anthony Bonner,1610612758,SAC,34,750,103,230,0.448,0,0,0.0,44,76,0.579,59,102,161,49,39,5,41,62,250,304,1.2,0.95,1990
76019,265,Mark Alarie,1610612764,WAS,42,587,99,225,0.44,5,21,0.238,41,48,0.854,41,76,117,45,15,8,40,88,244,256,1.13,0.38,1990
340,266,Kevin Pritchard,1610612744,GOS,62,773,88,229,0.384,5,31,0.161,62,77,0.805,16,49,65,81,30,8,59,104,243,212,1.37,0.51,1990
76881,267,David Greenwood,1610612759,SAN,63,1018,85,169,0.503,0,2,0.0,69,94,0.734,61,160,221,52,29,25,71,172,239,386,0.73,0.41,1990
78589,267,Kennard Winchester,1610612745,HOU,64,607,98,245,0.4,8,20,0.4,35,45,0.778,34,33,67,25,16,13,30,70,239,173,0.83,0.53,1990
53,269,Mario Elie,1610612744,GOS,33,644,79,159,0.497,4,10,0.4,75,89,0.843,46,64,110,45,19,10,30,85,237,297,1.5,0.63,1990
323,270,Greg Foster,1610612764,WAS,54,606,97,211,0.46,0,5,0.0,42,61,0.689,52,99,151,37,12,22,45,112,236,280,0.82,0.27,1990
380,271,Tony Smith,1610612747,LAL,64,695,97,220,0.441,0,7,0.0,40,57,0.702,24,47,71,135,28,12,69,80,234,271,1.96,0.41,1990
146,272,Jud Buechler,1610612751,NJN,74,859,94,226,0.416,1,4,0.25,43,66,0.652,61,80,141,51,33,15,26,79,232,291,1.96,1.27,1990
78440,273,Kenny Walker,1610612752,NYK,54,771,83,191,0.435,0,1,0.0,64,82,0.78,63,94,157,13,18,30,30,92,230,292,0.43,0.6,1990
76942,274,Bob Hansen,1610612758,SAC,36,811,96,256,0.375,19,69,0.275,18,36,0.5,33,63,96,90,20,5,34,72,229,228,2.65,0.59,1990
77905,275,Kurt Rambis,1610612756,PHX,62,900,83,167,0.497,0,2,0.0,60,85,0.706,77,189,266,64,25,11,45,107,226,438,1.42,0.56,1990
925,276,Sean Higgins,1610612759,SAN,50,464,97,212,0.458,3,19,0.158,28,33,0.848,18,45,63,35,8,1,49,53,225,163,0.71,0.16,1990
78555,277,Kenny Williams,1610612754,IND,75,527,93,179,0.52,0,3,0.0,34,50,0.68,56,75,131,31,11,31,41,81,220,281,0.76,0.27,1990
78197,278,Michael Smith,1610612738,BOS,47,389,95,200,0.475,6,24,0.25,22,27,0.815,21,35,56,43,6,2,37,27,218,178,1.16,0.16,1990
1667,279,Steve Henson,1610612749,MIL,68,690,79,189,0.418,18,54,0.333,38,42,0.905,14,37,51,131,32,0,43,83,214,271,3.05,0.74,1990
76334,280,Rick Calloway,1610612758,SAC,64,678,75,192,0.391,0,2,0.0,55,79,0.696,25,53,78,61,22,7,51,98,205,181,1.2,0.43,1990
