PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,Season
893,1,Michael Jordan,1610612741,CHI,80,3102,943,1818,0.519,27,100,0.27,491,590,0.832,91,420,511,489,182,75,200,201,2404,2487,2.44,0.91,1991
252,2,Karl Malone,1610612762,UTH,81,3054,798,1516,0.526,3,17,0.176,673,865,0.778,225,684,909,241,108,51,248,226,2272,2423,0.97,0.43,1991
904,3,Chris Mullin,1610612744,GOS,81,3346,830,1584,0.524,64,175,0.366,350,420,0.833,127,323,450,286,173,62,202,171,2074,2019,1.42,0.86,1991
121,4,Patrick Ewing,1610612752,NYK,82,3150,796,1525,0.522,1,6,0.167,377,511,0.738,228,693,921,156,88,245,209,277,1970,2308,0.75,0.42,1991
17,5,Clyde Drexler,1610612757,POR,76,2751,694,1476,0.47,114,338,0.337,401,505,0.794,166,334,500,512,138,70,240,229,1903,1997,2.13,0.57,1991
896,6,Tim Hardaway,1610612744,GOS,81,3332,734,1592,0.461,127,376,0.338,298,389,0.766,81,229,310,807,164,13,267,208,1893,1971,3.02,0.61,1991
782,7,Mitch Richmond,1610612758,SAC,80,3095,685,1465,0.468,103,268,0.384,330,406,0.813,62,257,319,411,92,34,247,231,1803,1556,1.66,0.37,1991
779,8,Glen Rice,1610612748,MIA,79,3007,672,1432,0.469,155,396,0.391,266,318,0.836,84,310,394,184,90,35,145,170,1765,1511,1.27,0.62,1991
787,9,Charles Barkley,1610612755,PHL,75,2881,622,1126,0.552,32,137,0.234,454,653,0.695,271,559,830,308,136,44,235,196,1730,2110,1.31,0.58,1991
937,10,Scottie Pippen,1610612741,CHI,82,3164,687,1359,0.506,16,80,0.2,330,434,0.76,185,445,630,572,155,93,253,242,1720,2141,2.26,0.61,1991
77384,11,Reggie Lewis,1610612738,BOS,82,3070,703,1397,0.503,5,21,0.238,292,343,0.851,117,277,394,185,125,105,136,258,1703,1631,1.36,0.92,1991
397,12,Reggie Miller,1610612754,IND,82,3120,562,1121,0.501,129,341,0.378,442,515,0.858,82,236,318,314,105,26,157,210,1695,1669,2.0,0.67,1991
77845,13,Drazen Petrovic,1610612751,NJN,82,3027,668,1315,0.508,123,277,0.444,232,287,0.808,97,161,258,252,105,11,215,248,1691,1400,1.17,0.49,1991
894,14,Ricky Pierce,1610612760,SEA,78,2658,620,1306,0.475,33,123,0.268,417,455,0.916,93,140,233,241,86,20,189,213,1690,1357,1.27,0.46,1991
117,15,Jeff Malone,1610612762,UTH,81,2922,691,1353,0.511,1,12,0.083,256,285,0.898,49,184,233,180,56,5,140,126,1639,1282,1.29,0.4,1991
247,16,Joe Dumars,1610612765,DET,82,3192,587,1311,0.448,49,120,0.408,412,475,0.867,82,106,188,375,71,12,193,145,1635,1301,1.94,0.37,1991
204,17,Jeff Hornacek,1610612756,PHX,81,3078,635,1240,0.512,83,189,0.439,279,315,0.886,106,301,407,411,158,31,170,218,1632,1828,2.42,0.93,1991
383,18,Kendall Gill,1610612766,CHH,79,2906,666,1427,0.467,6,25,0.24,284,381,0.745,165,237,402,329,154,46,180,237,1622,1515,1.83,0.86,1991
330,19,Danny Manning,1610612746,LAC,82,2904,650,1199,0.542,0,5,0.0,279,385,0.725,229,335,564,285,135,122,210,293,1579,1820,1.36,0.64,1991
764,20,David Robinson,1610612759,SAN,68,2564,592,1074,0.551,1,8,0.125,393,561,0.701,261,568,829,181,158,305,182,219,1578,2219,0.99,0.87,1991
913,21,Larry Johnson,1610612766,CHH,82,3047,616,1258,0.49,5,22,0.227,339,409,0.829,323,576,899,292,81,51,160,225,1576,2027,1.82,0.51,1991
921,22,Brad Daugherty,1610612739,CLE,73,2643,576,1010,0.57,0,2,0.0,414,533,0.777,191,569,760,262,65,78,185,190,1566,1993,1.42,0.35,1991
765,23,Hersey Hawkins,1610612755,PHL,81,3013,521,1127,0.462,91,229,0.397,403,461,0.874,53,218,271,248,157,43,189,174,1536,1402,1.31,0.83,1991
134,23,Kevin Johnson,1610612756,PHX,78,2899,539,1125,0.479,10,46,0.217,448,555,0.807,61,231,292,836,116,23,272,180,1536,1838,3.07,0.43,1991
165,25,Hakeem Olajuwon,1610612745,HOU,70,2636,591,1177,0.502,0,1,0.0,328,428,0.766,246,599,845,157,127,304,187,263,1510,2070,0.84,0.68,1991
456,26,Chuck Person,1610612754,IND,81,2923,616,1284,0.48,132,354,0.373,133,197,0.675,114,312,426,382,68,18,216,247,1497,1443,1.77,0.32,1991
