PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
2405,3,Amar'e Stoudemire,1610612756,PHX,80,2886,747,1336,0.559,3,16,0.188,583,795,0.733,219,494,713,131,77,130,189,278,2080,2141,0.69,0.41,0.6169177838414996,303.4047714028718,2138.8539565784795
2397,24,Yao Ming,1610612745,HOU,80,2447,538,975,0.552,0,0,0.0,389,497,0.783,208,461,669,61,34,160,196,298,1465,1648,0.31,0.17,0.6136485490248642,206.14251745498447,1501.5979994638428
1717,5,Dirk Nowitzki,1610612742,DAL,78,3020,663,1445,0.459,91,228,0.399,615,708,0.869,96,661,757,240,97,119,176,219,2032,2194,1.36,0.55,0.5784164142736775,176.34094091555073,2081.1422585566916
1497,38,Chauncey Billups,1610612765,DET,80,2866,404,913,0.442,165,387,0.426,343,382,0.898,48,223,271,464,81,9,180,194,1316,1413,2.58,0.45,0.6086506086506087,174.9729982219339,1343.900543900544
1718,13,Paul Pierce,1610612738,BOS,82,2960,556,1223,0.455,108,292,0.37,549,668,0.822,78,461,539,348,133,39,230,255,1769,1812,1.51,0.58,0.5830894180312739,167.17143631678186,1815.740447749387
1938,49,Manu Ginobili,1610612759,SAS,74,2193,367,780,0.471,97,258,0.376,355,442,0.803,75,254,329,288,119,27,172,190,1186,1277,1.67,0.69,0.6085296773663903,158.406420224933,1218.2764140875133
406,15,Shaquille O'Neal,1610612748,MIA,73,2490,658,1095,0.601,0,0,0.0,353,765,0.461,253,507,760,200,36,171,203,262,1669,1784,0.98,0.18,0.5829142218496787,158.1180031562475,1722.5115255658004
959,52,Steve Nash,1610612756,PHX,75,2573,430,857,0.502,94,218,0.431,211,238,0.887,57,192,249,861,74,6,245,136,1165,1656,3.51,0.3,0.6056856465499314,148.89866776988322,1182.298382065466
1800,82,Damon Jones,1610612748,MIA,82,2576,331,726,0.456,225,521,0.432,68,86,0.791,14,217,231,350,44,5,98,121,955,1074,3.57,0.45,0.6251309174696271,147.22555158744305,961.4513510682865
950,12,Stephon Marbury,1610612752,NYK,82,3281,604,1308,0.462,115,325,0.354,458,549,0.834,50,198,248,668,122,6,233,186,1781,1797,2.87,0.52,0.5746792637910116,143.2911733076093,1818.8598698985518
2034,67,Mike Miller,1610612763,MEM,76,2280,387,766,0.505,140,323,0.433,108,150,0.72,36,264,300,220,54,23,127,197,1022,1071,1.73,0.42,0.6141826923076923,142.59508382774212,1033.0552884615383
1887,42,Wally Szczerbiak,1610612750,MIN,81,2560,465,919,0.506,63,169,0.373,260,304,0.855,82,221,303,191,40,16,132,178,1253,1173,1.45,0.3,0.595102397507504,140.72255881090024,1274.7093354610736
2240,4,Gilbert Arenas,1610612764,WAS,80,3274,656,1523,0.431,205,562,0.365,521,640,0.814,83,295,378,411,139,23,242,245,2038,1761,1.7,0.57,0.5646680704865344,129.97749813430937,2081.366507813366
