PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
2405,4,Amar'e Stoudemire,1610612756,PHX,79,2677,714,1211,0.59,5,31,0.161,556,691,0.805,178,541,719,118,64,163,174,294,1989,2247,0.68,0.37,0.6564183123877918,361.65609383621154,2043.4302064631959
2730,13,Dwight Howard,1610612753,ORL,82,3088,583,974,0.599,0,4,0.0,529,897,0.59,279,882,1161,110,74,176,263,274,1695,2194,0.42,0.28,0.6192097495397024,224.6625468128368,1761.6517374404534
959,41,Steve Nash,1610612756,PHX,81,2780,485,962,0.504,179,381,0.47,222,245,0.906,28,254,282,898,53,5,295,113,1371,1814,3.04,0.18,0.6407739764441952,218.05332275585997,1389.8387549074594
2755,35,Kevin Martin,1610612758,SAC,61,2216,417,914,0.456,107,266,0.402,502,578,0.869,48,225,273,129,62,5,131,150,1443,1208,0.98,0.47,0.6175534100246508,186.01066000259786,1485.8335045193098
1497,45,Chauncey Billups,1610612765,DET,78,2522,393,877,0.448,137,342,0.401,401,437,0.918,42,170,212,529,101,17,160,130,1324,1503,3.31,0.63,0.6191081849468801,172.79527164915638,1356.4660332186145
1938,36,Manu Ginobili,1610612759,SAS,74,2299,453,984,0.46,156,389,0.401,380,442,0.86,63,291,354,332,109,33,200,173,1442,1477,1.66,0.55,0.6118050369968094,172.46632566053358,1474.4501391623107
2399,26,Mike Dunleavy,1610612754,IND,82,2953,532,1117,0.476,165,389,0.424,336,403,0.834,59,365,424,288,86,31,190,208,1565,1552,1.52,0.45,0.6045645589962297,169.6179386688311,1594.2367420730577
2034,60,Mike Miller,1610612763,MEM,70,2474,414,824,0.502,155,359,0.432,164,212,0.774,51,416,467,240,35,16,182,145,1147,1265,1.32,0.19,0.6252180359323216,158.05496877880472,1162.9055468341182
1718,24,Paul Pierce,1610612738,BOS,80,2874,509,1098,0.464,143,365,0.392,409,485,0.843,53,358,411,363,101,36,221,200,1570,1595,1.64,0.46,0.5985969193228611,156.44887846464675,1604.8383407045906
2735,97,Josh Childress,1610612737,ATL,76,2274,327,573,0.571,22,60,0.367,222,275,0.807,174,199,373,117,71,43,98,129,898,1105,1.19,0.72,0.6469740634005764,151.6659121478102,919.350144092219
977,1,Kobe Bryant,1610612747,LAL,82,3192,775,1690,0.459,150,415,0.361,623,742,0.84,94,423,517,441,151,40,257,227,2323,2181,1.72,0.59,0.5760037292708086,147.40883294459428,2374.287372054273
1894,28,Corey Maggette,1610612746,LAC,70,2502,458,1000,0.458,78,203,0.384,553,681,0.812,78,316,394,189,71,7,195,210,1547,1343,0.97,0.36,0.5951648148718107,147.24740643138074,1595.6368686713245
101114,29,Deron Williams,1610612762,UTA,82,3059,566,1117,0.507,83,210,0.395,330,411,0.803,34,209,243,862,90,23,279,200,1545,1852,3.09,0.32,0.5952197497380263,145.4154966827224,1574.3562380570795
1717,7,Dirk Nowitzki,1610612742,DAL,77,2769,630,1314,0.479,79,220,0.359,478,544,0.879,95,564,659,266,51,71,160,198,1817,1954,1.66,0.32,0.5848612040995004,141.53133424691927,1855.1797394036153
2199,87,Tyson Chandler,1610612740,NOH,79,2783,377,605,0.623,0,1,0.0,175,295,0.593,322,606,928,81,45,84,136,243,929,1583,0.6,0.33,0.632144801306478,138.31334533547152,951.3779259662493
1740,33,Rashard Lewis,1610612753,ORL,81,3076,516,1135,0.455,226,553,0.409,218,260,0.838,97,340,437,196,99,38,140,214,1476,1445,1.4,0.71,0.5906835280934848,127.61644302278364,1494.4293260765164
2547,32,Chris Bosh,1610612761,TOR,67,2425,507,1027,0.494,10,25,0.4,472,559,0.844,174,409,583,171,63,67,153,157,1496,1620,1.12,0.41,0.5876068376068376,123.76367717283115,1535.4166666666667
2740,124,Andris Biedrins,1610612744,GSW,76,2078,340,543,0.626,0,0,0.0,116,187,0.62,256,488,744,75,56,94,85,262,796,1406,0.88,0.66,0.6365148413510747,122.5550135429213,810.2833930399181
2430,12,Carlos Boozer,1610612762,UTA,81,2827,709,1297,0.547,0,1,0.0,290,393,0.738,197,647,844,233,100,41,210,293,1708,2025,1.11,0.48,0.5809839991292043,121.69561580150234,1735.3992053989332
2200,52,Pau Gasol,1610612747,LAL,66,2351,475,890,0.534,4,16,0.25,292,362,0.807,155,398,553,211,30,98,124,139,1246,1529,1.7,0.24,0.5937404696553827,114.59319449942042,1271.7920860018298
101145,17,Monta Ellis,1610612744,GSW,81,3071,652,1227,0.531,12,52,0.231,320,417,0.767,133,271,404,315,124,27,173,195,1636,1661,1.82,0.72,0.5799444160853043,113.9849295503684,1665.0204185809087
2544,2,LeBron James,1610612739,CLE,75,3027,794,1642,0.484,113,359,0.315,549,771,0.712,133,459,592,539,138,81,255,165,2250,2275,2.11,0.54,0.5678262098483777,111.85297232533502,2302.5352809351716
708,43,Kevin Garnett,1610612738,BOS,71,2328,534,990,0.539,0,11,0.0,269,336,0.801,135,520,655,244,100,89,138,163,1337,1764,1.77,0.72,0.5875166983055614,109.48763092293504,1360.6886732756802
200758,94,Ronnie Brewer,1610612762,UTA,76,2088,354,634,0.558,11,50,0.22,195,257,0.759,97,121,218,134,129,19,69,110,914,1003,1.94,1.87,0.6117149435134122,108.99586330184974,932.8652888579535
947,3,Allen Iverson,1610612743,DEN,82,3424,712,1556,0.458,95,275,0.345,645,797,0.809,47,196,243,586,160,12,245,109,2164,1924,2.39,0.65,0.5674785491010552,106.46670778106763,2218.273648436025
101108,15,Chris Paul,1610612740,NOH,80,3006,630,1291,0.488,92,249,0.369,332,390,0.851,62,259,321,925,217,4,201,185,1684,2231,4.6,1.08,0.5756871325037605,105.34220189773971,1710.942157801176
101181,88,Jose Calderon,1610612761,TOR,82,2484,367,707,0.519,79,184,0.429,109,120,0.908,34,202,236,678,87,6,126,134,922,1452,5.38,0.69,0.6067386154251119,102.00543028962113,930.7370360621217
2210,6,Richard Jefferson,1610612751,NJN,82,3200,619,1328,0.466,77,213,0.362,542,679,0.798,93,249,342,252,76,21,199,225,1857,1503,1.27,0.38,0.570766431434262,101.79815753516128,1903.5060488332638
2045,23,Hedo Turkoglu,1610612753,ORL,82,3026,556,1219,0.456,166,415,0.4,324,391,0.829,83,388,471,409,74,25,246,244,1602,1605,1.66,0.3,0.5758281573498965,100.67254245550122,1629.017857142857
2546,5,Carmelo Anthony,1610612743,DEN,77,2806,728,1481,0.492,58,164,0.354,464,590,0.786,178,393,571,259,98,39,253,253,1978,1813,1.02,0.39,0.5681948753303458,99.28773843549946,2018.2281971733885
