PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
203999,5,Nikola Jokic,1610612743,DEN,74,2476,764,1311,0.583,97,288,0.337,379,468,0.81,206,813,1019,584,109,63,281,191,2004,2862,2.08,0.39,0.6605490071987975,292.16635888382916,2041.0964322442842
203497,74,Rudy Gobert,1610612762,UTA,66,2120,362,508,0.713,0,4,0.0,303,439,0.69,241,727,968,72,45,137,119,176,1027,1848,0.6,0.38,0.732357807062582,242.05528347040564,1065.5806092760567
203507,6,Giannis Antetokounmpo,1610612749,MIL,67,2204,689,1245,0.553,71,242,0.293,553,766,0.722,134,644,778,388,72,91,219,212,2002,2343,1.77,0.33,0.6327273646684028,217.27475927564592,2060.1602993603196
1626157,9,Karl-Anthony Towns,1610612750,MIN,74,2475,642,1214,0.529,150,366,0.41,384,467,0.822,194,533,727,269,72,83,226,267,1818,2088,1.19,0.32,0.6403753487192493,215.32593474335368,1853.8866345422266
201142,12,Kevin Durant,1610612751,BKN,55,2047,578,1115,0.518,115,300,0.383,372,409,0.91,29,378,407,351,48,52,191,113,1643,1736,1.84,0.25,0.6343825291900907,180.46997233257147,1674.1354945326495
1628386,98,Jarrett Allen,1610612739,CLE,56,1810,369,545,0.677,1,10,0.1,165,233,0.708,192,410,602,92,44,75,94,97,904,1379,0.98,0.47,0.6980479367432666,174.7036704550692,923.5174203113417
203954,3,Joel Embiid,1610612755,PHI,68,2296,666,1334,0.499,93,251,0.371,654,803,0.814,146,650,796,284,77,99,214,181,2079,2304,1.33,0.36,0.6160657136761255,173.7892427736699,2138.3640921698316
203939,141,Dwight Powell,1610612742,DAL,82,1798,269,401,0.671,13,37,0.351,166,212,0.783,173,231,404,97,37,39,64,220,717,1052,1.52,0.58,0.7252974022821074,161.53082339382985,735.4515659140569
1626149,89,Montrezl Harrell,1610612766,CHA,71,1640,358,555,0.645,4,17,0.235,212,296,0.716,149,282,431,145,29,43,72,137,932,1227,2.01,0.4,0.6800537038118032,160.36402434101345,956.1555075593952
2544,11,LeBron James,1610612747,LAL,56,2084,640,1221,0.524,161,448,0.359,254,336,0.756,63,396,459,349,73,59,196,121,1695,1776,1.78,0.37,0.6191373717892522,147.6245431686189,1719.9636188305426
1629057,183,Robert Williams III,1610612738,BOS,61,1804,271,368,0.736,0,1,0.0,65,90,0.722,238,350,588,121,56,134,63,137,607,1321,1.92,0.89,0.7446025515210991,147.5283610853159,615.0417075564278
1629028,77,Deandre Ayton,1610612756,PHX,58,1713,442,697,0.634,7,19,0.368,106,142,0.746,149,444,593,84,40,40,91,142,997,1372,0.92,0.44,0.6563701479959972,138.81348172908184,1008.1845473218518
1629655,156,Daniel Gafford,1610612764,WAS,72,1444,285,411,0.693,0,1,0.0,107,153,0.699,155,252,407,68,30,99,65,170,677,1044,1.05,0.46,0.7076852316440877,138.14623304507492,689.9931008529855
1629011,182,Mitchell Robinson,1610612752,NYK,72,1848,261,343,0.761,0,0,0.0,88,181,0.486,295,322,617,38,58,133,60,195,610,1221,0.63,0.97,0.7216543630512966,134.95511800705518,625.6743327654741
1629027,1,Trae Young,1610612737,ATL,76,2652,711,1544,0.46,233,610,0.382,500,553,0.904,50,234,284,737,72,7,303,128,2155,2066,2.43,0.24,0.6028579101671777,134.21134764833255,2195.005650918694
1627734,58,Domantas Sabonis,1610612758,SAC,62,2136,443,773,0.573,39,125,0.312,246,332,0.741,201,551,752,323,59,27,195,203,1171,1721,1.66,0.3,0.6370500935718326,133.43810881174156,1196.3800757279016
203084,45,Harrison Barnes,1610612758,SAC,77,2587,391,834,0.469,142,360,0.394,341,413,0.826,82,350,432,186,53,14,118,94,1265,1317,1.58,0.45,0.6227109833418658,118.02224155671819,1295.8615563344229
1627826,126,Ivica Zubac,1610612746,LAC,76,1852,310,495,0.626,0,0,0.0,165,227,0.727,217,427,644,120,36,77,114,203,785,1301,1.05,0.32,0.6597969338353954,114.15477809590472,802.9728684776762
1628969,59,Mikal Bridges,1610612756,PHX,82,2854,458,858,0.534,115,312,0.369,131,157,0.834,74,273,347,185,96,36,68,150,1162,1332,2.72,1.41,0.626698882512836,113.6950239678582,1173.8070069465418
1629637,164,Jaxson Hayes,1610612740,NOP,70,1398,245,398,0.616,20,57,0.351,144,188,0.766,115,200,315,43,33,55,54,155,654,849,0.8,0.61,0.6802296555167249,112.40514213308904,669.3459810284572
202685,37,Jonas Valanciunas,1610612740,NOP,74,2240,510,938,0.544,57,158,0.361,237,289,0.82,226,617,843,190,41,60,179,247,1314,1789,1.06,0.23,0.6168087423485673,110.00788225733905,1335.3909271846483
