PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
2405,11,Amar'e Stoudemire,1610612756,PHX,82,2689,607,1055,0.575,0,3,0.0,457,585,0.781,222,564,786,84,78,110,232,295,1671,1921,0.36,0.34,0.6366199329472721,256.4463866498355,1715.6907192928984
959,27,Steve Nash,1610612756,PHX,76,2682,517,971,0.532,156,343,0.455,222,247,0.899,30,239,269,884,57,6,287,117,1412,1862,3.08,0.2,0.6538974510966212,246.11775638532214,1431.3815204505038
1717,5,Dirk Nowitzki,1610612742,DAL,78,2820,673,1341,0.502,72,173,0.416,498,551,0.904,122,571,693,263,52,62,167,171,1916,2098,1.57,0.31,0.605011872884353,205.4516494377023,1956.0033850351133
2755,13,Kevin Martin,1610612758,SAC,80,2818,505,1067,0.473,127,333,0.381,481,570,0.844,69,273,342,173,98,11,135,181,1618,1456,1.28,0.73,0.6139019578084687,195.8733891026551,1659.9908939140994
2730,23,Dwight Howard,1610612753,ORL,82,3023,526,873,0.603,1,2,0.5,390,666,0.586,283,725,1008,158,70,156,317,245,1443,1895,0.5,0.22,0.6187609344447875,186.4412327546428,1492.4513738808275
2201,16,Eddy Curry,1610612752,NYK,81,2849,585,1016,0.576,1,1,1.0,405,659,0.615,195,376,571,68,34,40,295,265,1576,1309,0.23,0.12,0.6033875463260743,166.6374088174613,1623.7158871634658
977,1,Kobe Bryant,1610612747,LAL,77,3140,813,1757,0.463,137,398,0.344,667,768,0.868,75,364,439,413,111,36,255,205,2430,2129,1.62,0.43,0.5799744142974433,164.90341702068935,2483.450442021652
1938,48,Manu Ginobili,1610612759,SAS,75,2060,396,854,0.464,128,323,0.396,320,372,0.86,59,268,327,263,109,27,157,155,1240,1299,1.68,0.69,0.6092288342111469,140.95174068884393,1267.1959751591855
2571,22,Leandro Barbosa,1610612756,PHX,80,2613,529,1111,0.476,190,438,0.434,196,232,0.845,22,192,214,317,96,15,146,210,1444,1322,2.17,0.66,0.5951792132423254,131.81817805136907,1460.5697892966664
1890,29,Shawn Marion,1610612756,PHX,80,3010,561,1071,0.524,80,252,0.317,201,248,0.81,172,613,785,134,156,122,114,216,1403,1929,1.18,1.37,0.594431074805952,126.59232629386157,1420.6902687862253
2430,18,Carlos Boozer,1610612762,UTA,74,2557,647,1154,0.561,0,0,0.0,255,372,0.685,235,632,867,221,70,21,194,217,1549,1910,1.14,0.36,0.5877754841843239,124.11591858489395,1575.2382976139882
2397,52,Yao Ming,1610612745,HOU,48,1624,423,819,0.516,0,2,0.0,356,413,0.862,101,351,452,94,17,94,167,159,1202,1239,0.56,0.1,0.6005675913342393,121.22233900985617,1231.7641298265248
699,164,Brent Barry,1610612759,SAS,75,1631,202,425,0.475,128,287,0.446,103,117,0.88,17,143,160,138,56,12,61,88,635,703,2.26,0.92,0.6663448623237072,120.76020555316884,644.3554818670248
1630,129,Mikki Moore,1610612751,NJN,79,2082,308,506,0.609,0,1,0.0,160,235,0.681,145,258,403,74,46,60,113,261,776,973,0.66,0.41,0.6366918280275681,118.74963244243696,793.9547095503774
1882,12,Elton Brand,1610612746,LAC,80,3077,645,1211,0.533,1,1,1.0,351,461,0.761,268,476,744,235,77,179,202,238,1642,1999,1.16,0.38,0.5806880552254853,113.08417861026871,1674.123663215074
2072,26,Michael Redd,1610612749,MIL,53,2036,477,1025,0.465,117,306,0.382,345,416,0.829,42,154,196,124,63,9,122,78,1416,1067,1.02,0.52,0.5860733088308334,110.0076054403628,1445.2567795768352
2200,49,Pau Gasol,1610612763,MEM,59,2133,462,858,0.538,3,11,0.273,299,400,0.748,149,432,581,201,29,126,162,137,1226,1504,1.24,0.18,0.59284332688588,108.71955654665533,1254.4564796905222
