PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
203999,17,Nikola Jokic,1610612743,DEN,69,2323,646,1022,0.632,57,149,0.383,341,415,0.822,167,650,817,678,87,47,247,174,1690,2622,2.75,0.35,0.7014776689357464,295.62068259608634,1724.9335879130003
203954,2,Joel Embiid,1610612755,PHI,66,2284,728,1328,0.548,66,200,0.33,661,771,0.857,113,557,670,274,66,112,226,205,2183,2369,1.21,0.29,0.6546747918715962,251.60006582242113,2243.57051174396
1627734,29,Domantas Sabonis,1610612758,SAC,79,2736,577,938,0.615,31,83,0.373,325,438,0.742,251,722,973,573,65,39,230,279,1510,2456,2.49,0.28,0.6677161454648366,200.06463482143548,1545.095160605632
201142,42,Kevin Durant,1610612756,PHX,47,1672,483,862,0.56,93,230,0.404,307,334,0.919,17,296,313,235,34,67,156,99,1366,1453,1.51,0.22,0.6769346653980336,196.90300981444432,1393.1315413891532
201939,21,Stephen Curry,1610612744,GSW,56,1941,559,1133,0.493,273,639,0.427,257,281,0.915,39,302,341,352,52,20,179,117,1648,1636,1.97,0.29,0.6557168321874204,189.64718075493437,1670.1107715813598
203081,11,Damian Lillard,1610612757,POR,58,2107,556,1202,0.463,244,658,0.371,510,558,0.914,44,233,277,425,50,18,191,109,1866,1751,2.23,0.26,0.6445506797833536,187.4735398913314,1909.1591135182932
1628374,16,Lauri Markkanen,1610612762,UTA,66,2272,571,1145,0.499,200,511,0.391,349,399,0.875,130,440,570,123,42,38,127,137,1691,1713,0.97,0.33,0.6402586781365481,158.65338851967743,1721.6555855091779
1629651,104,Nic Claxton,1610612751,BKN,76,2271,414,587,0.705,0,2,0.0,133,246,0.541,184,518,702,144,65,189,96,212,961,1679,1.5,0.68,0.6911282434842644,156.01604411690394,981.4021057476555
1628983,4,Shai Gilgeous-Alexander,1610612760,OKC,68,2416,704,1381,0.51,58,168,0.345,669,739,0.905,59,270,329,371,112,65,192,192,2135,2073,1.93,0.58,0.6256740282271299,155.50125045046292,2190.4847728231816
202710,35,Jimmy Butler,1610612748,MIA,64,2138,479,888,0.539,36,103,0.35,472,555,0.85,141,234,375,340,117,21,101,80,1466,1726,3.37,1.16,0.6474121180003533,154.20573884665325,1509.1176470588234
1629655,151,Daniel Gafford,1610612764,WAS,78,1604,289,395,0.732,0,0,0.0,127,187,0.679,163,270,433,84,33,99,85,187,705,1103,0.99,0.39,0.7385601743211533,153.6844295982145,721.5732903117668
203486,114,Mason Plumlee,1610612746,LAC,79,2053,329,484,0.68,0,0,0.0,199,313,0.636,229,471,700,245,46,47,117,217,857,1509,2.09,0.39,0.6892170108730618,138.29576209107336,882.8869909283922
203497,106,Rudy Gobert,1610612750,MIN,70,2148,360,546,0.659,0,3,0.0,219,340,0.644,231,583,814,87,56,95,122,210,939,1562,0.71,0.46,0.6749568717653823,134.17708525870628,966.5382403680275
1630559,119,Austin Reaves,1610612747,LAL,64,1843,259,490,0.529,86,216,0.398,229,265,0.864,33,160,193,215,33,19,99,108,833,927,2.17,0.33,0.686613913616881,131.16837405140723,854.8343224530167
1628386,103,Jarrett Allen,1610612739,CLE,68,2220,403,626,0.644,1,10,0.1,162,221,0.733,221,445,666,113,54,84,93,153,969,1511,1.22,0.58,0.6699021071843372,130.57307938809421,986.7658038825286
1630530,73,Trey Murphy III,1610612740,NOP,79,2448,387,800,0.484,202,497,0.406,172,190,0.905,59,222,281,112,89,43,61,155,1148,1181,1.84,1.46,0.6496152105024898,122.35978291280529,1162.8112267994568
1626167,81,Myles Turner,1610612754,IND,62,1825,402,733,0.548,93,249,0.373,216,276,0.783,88,378,466,89,36,140,103,215,1113,1350,0.86,0.35,0.651303777913019,122.02011115210647,1134.571181124479
1631117,165,Walker Kessler,1610612762,UTA,74,1703,298,414,0.72,1,3,0.333,82,159,0.516,231,389,620,69,26,173,58,169,679,1316,1.19,0.45,0.7015042565501282,118.68326260261614,692.3847012149765
1630168,129,Onyeka Okongwu,1610612737,ATL,80,1849,317,497,0.638,4,13,0.308,153,196,0.781,217,359,576,81,56,107,81,251,791,1307,1.0,0.69,0.6781084973595776,115.25234189973234,806.9491118578973
204001,31,Kristaps Porzingis,1610612764,WAS,65,2120,507,1018,0.498,137,356,0.385,354,416,0.851,114,432,546,174,58,100,137,196,1505,1673,1.27,0.42,0.6265403317125159,111.03279257134064,1536.276893359089
203939,227,Dwight Powell,1610612742,DAL,76,1458,197,269,0.732,0,5,0.0,112,168,0.667,149,165,314,69,48,26,65,209,506,770,1.06,0.74,0.7377814067420972,110.50567350406817,520.8736731599206
203076,36,Anthony Davis,1610612747,LAL,56,1905,542,962,0.563,19,74,0.257,348,444,0.784,195,507,702,148,59,114,122,146,1451,1836,1.21,0.48,0.6268576760904125,107.9805305443367,1484.3989769820969
1628378,8,Donovan Mitchell,1610612739,CLE,68,2432,679,1402,0.484,245,635,0.386,319,368,0.867,63,226,289,301,99,27,180,168,1922,1686,1.67,0.55,0.6144815591590362,105.3857961505308,1949.135505652463
203084,62,Harrison Barnes,1610612758,SAC,82,2662,374,791,0.473,132,353,0.374,350,413,0.847,87,279,366,128,57,10,86,103,1230,1225,1.49,0.66,0.6322477177399457,101.72490607897394,1261.3341968911916
1627826,126,Ivica Zubac,1610612746,LAC,76,2169,326,514,0.634,0,2,0.0,166,238,0.697,236,520,756,77,29,98,117,219,818,1401,0.66,0.25,0.6610421515386604,101.0070018588375,836.8793638479441
1629029,3,Luka Doncic,1610612742,DAL,66,2391,719,1449,0.496,185,541,0.342,515,694,0.742,54,515,569,529,90,33,236,166,2138,2214,2.24,0.38,0.6093390182174696,100.8677721852781,2188.745753437151
201572,60,Brook Lopez,1610612749,MIL,78,2372,477,899,0.531,136,364,0.374,149,190,0.784,157,363,520,99,37,193,107,203,1239,1518,0.93,0.35,0.6304701811520456,97.83423384721452,1253.3747201302665
1628369,1,Jayson Tatum,1610612738,BOS,74,2732,727,1559,0.466,240,686,0.35,531,622,0.854,78,571,649,342,78,51,213,160,2225,2209,1.61,0.37,0.6070345068424384,96.40492143648697,2270.3090555907197
1630557,124,Corey Kispert,1610612764,WAS,74,2093,291,585,0.497,163,384,0.424,75,88,0.852,33,174,207,87,32,9,55,97,820,793,1.58,0.58,0.6573462451099852,95.71927667830126,826.9415763483613
202711,55,Bojan Bogdanovic,1610612765,DET,59,1893,430,882,0.488,145,353,0.411,268,303,0.884,36,187,223,152,34,8,135,113,1273,1068,1.13,0.25,0.6268959539849506,94.33408520325672,1295.7939368868929
