PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
201142,1,Kevin Durant,1610612760,OKC,81,3119,731,1433,0.51,139,334,0.416,679,750,0.905,46,594,640,374,116,105,280,143,2280,2462,1.34,0.41,0.6466250709018718,405.02081656533596,2338.1962563811685
2544,3,LeBron James,1610612748,MIA,76,2877,765,1354,0.565,103,254,0.406,403,535,0.753,97,513,610,551,129,67,226,110,2036,2446,2.44,0.57,0.6404932678998364,343.35640692451653,2077.1196677991693
201935,4,James Harden,1610612745,HOU,78,2985,585,1337,0.438,179,486,0.368,674,792,0.851,62,317,379,455,142,38,295,178,2023,1872,1.54,0.48,0.6001257801931794,227.05307959157432,2080.03595414956
201939,7,Stephen Curry,1610612744,GSW,78,2983,626,1388,0.451,272,600,0.453,262,291,0.9,59,255,314,539,126,12,240,198,1786,1746,2.25,0.53,0.5890345901163558,166.89843691475093,1806.5690878868634
2199,152,Tyson Chandler,1610612752,NYK,66,2164,255,400,0.638,0,0,0.0,179,258,0.694,269,434,703,62,42,75,87,188,689,1260,0.71,0.48,0.670859947032248,144.14493034143734,709.7698239601184
977,2,Kobe Bryant,1610612747,LAL,78,3013,738,1595,0.463,132,407,0.324,525,626,0.839,66,367,433,469,106,25,287,173,2133,1921,1.63,0.37,0.5701866940399051,135.73356429664912,2175.8324244562777
201586,63,Serge Ibaka,1610612760,OKC,80,2486,446,778,0.573,20,57,0.351,143,191,0.749,222,395,617,43,28,242,125,213,1055,1480,0.34,0.22,0.6119205605308339,135.0491425443083,1069.0252192473667
2594,118,Kyle Korver,1610612737,ATL,74,2259,277,601,0.461,189,414,0.457,67,78,0.859,23,270,293,146,70,37,70,170,810,951,2.09,1.0,0.6374740288358622,131.65686670960895,815.9667569099037
2755,59,Kevin Martin,1610612760,OKC,77,2136,350,778,0.45,158,371,0.426,219,246,0.89,31,147,178,106,72,8,101,138,1077,885,1.05,0.71,0.6076232171872179,131.55702007376425,1094.9370373713666
2225,26,Tony Parker,1610612759,SAS,66,2174,519,995,0.522,24,68,0.353,279,330,0.845,18,180,198,499,54,6,170,92,1341,1401,2.94,0.32,0.588054727240835,123.97529121070293,1364.286967198737
