PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
1626157,12,Karl-Anthony Towns,1610612750,MIN,82,2918,639,1172,0.545,120,285,0.421,345,402,0.858,238,774,1012,199,64,115,159,285,1743,2384,1.25,0.4,0.6460915722673625,246.97716956932229,1774.1674574461774
201939,29,Stephen Curry,1610612744,GSW,51,1631,428,864,0.495,212,501,0.423,278,302,0.921,36,225,261,310,80,8,153,114,1346,1392,2.03,0.52,0.6751063317550758,241.47958820788196,1370.465853462804
201142,9,Kevin Durant,1610612744,GSW,68,2325,630,1222,0.516,173,413,0.419,359,404,0.889,31,433,464,366,50,119,207,133,1792,1947,1.77,0.24,0.6401097330971024,239.1148432861546,1823.0325198605476
2544,1,LeBron James,1610612739,CLE,82,3026,857,1580,0.542,149,406,0.367,388,531,0.731,97,612,709,747,116,71,347,136,2251,2681,2.15,0.33,0.6205751968417106,237.7901919092971,2290.543051542754
201935,2,James Harden,1610612745,HOU,72,2551,651,1449,0.449,265,722,0.367,624,727,0.858,41,348,389,630,126,50,315,169,2191,2170,2.0,0.4,0.6193184387861245,228.9824383587691,2245.0293405997013
203076,3,Anthony Davis,1610612740,NOP,75,2727,780,1462,0.534,55,162,0.34,495,598,0.828,187,644,831,174,115,193,162,159,2110,2476,1.07,0.71,0.6115516601743647,195.12158446030196,2153.8849471341123
203991,65,Clint Capela,1610612745,HOU,74,2034,441,676,0.652,0,1,0.0,144,257,0.56,241,561,802,68,58,137,103,185,1026,1640,0.66,0.56,0.6501241952653724,151.20308102180212,1046.0498301819841
203507,5,Giannis Antetokounmpo,1610612749,MIL,75,2756,742,1402,0.529,43,140,0.307,487,641,0.76,156,597,753,361,109,106,223,231,2014,2306,1.62,0.49,0.5979667941379064,144.05586008922253,2059.9956058050875
201599,97,DeAndre Jordan,1610612746,LAC,77,2423,373,578,0.645,0,0,0.0,181,312,0.58,329,842,1171,117,39,70,137,203,927,1851,0.85,0.28,0.6479979868023711,134.8315680770012,951.2610446258808
202681,21,Kyrie Irving,1610612738,BOS,60,1931,534,1087,0.491,166,407,0.408,232,261,0.889,33,194,227,306,65,17,139,122,1466,1360,2.2,0.47,0.6098981561605539,130.87464281462601,1485.1020102509488
203081,6,Damian Lillard,1610612757,POR,73,2670,621,1415,0.439,227,629,0.361,493,538,0.916,62,263,325,481,77,27,206,117,1962,1827,2.33,0.37,0.5939263313394522,127.22775519335507,2000.3438839512748
203500,59,Steven Adams,1610612760,OKC,76,2487,448,712,0.629,0,2,0.0,160,286,0.559,384,301,685,88,92,78,128,215,1056,1481,0.69,0.72,0.6301919220853623,126.61019977783336,1077.6281867659695
1626149,122,Montrezl Harrell,1610612746,LAC,76,1293,348,548,0.635,1,7,0.143,139,222,0.626,103,203,306,74,36,52,68,143,836,953,1.09,0.53,0.6473795068764713,120.23934395186541,853.2461900631891
203497,141,Rudy Gobert,1610612762,UTA,56,1816,276,444,0.622,0,0,0.0,204,299,0.682,165,436,601,80,44,129,107,153,756,1240,0.75,0.41,0.6567516853151714,119.4131682732501,779.5642504691084
202683,75,Enes Freedom,1610612752,NYK,71,1830,422,713,0.592,0,2,0.0,156,184,0.848,273,507,780,105,36,37,122,187,1000,1517,0.86,0.29,0.6297546475892992,118.50208258900604,1013.9049826187718
200755,46,JJ Redick,1610612755,PHI,70,2116,404,879,0.46,193,460,0.42,197,218,0.904,9,169,178,210,35,6,103,123,1198,1028,2.04,0.34,0.614409387436918,115.11883127794803,1214.0729495753499
201229,152,Anthony Tolliver,1610612765,DET,79,1757,219,472,0.464,159,365,0.436,106,133,0.797,50,191,241,90,32,21,58,144,703,749,1.55,0.55,0.662557490763779,114.59993101093927,713.57441755259
202685,82,Jonas Valanciunas,1610612761,TOR,77,1727,390,687,0.568,30,74,0.405,170,211,0.806,183,477,660,81,29,69,115,192,980,1366,0.7,0.25,0.6283340172343045,114.41028902619954,995.9094173163726
203944,31,Julius Randle,1610612747,LAL,82,2190,504,904,0.558,10,45,0.222,305,425,0.718,181,473,654,210,43,45,213,274,1323,1542,0.99,0.2,0.6063244729605867,112.03765634057585,1353.92254812099
203999,26,Nikola Jokic,1610612743,DEN,75,2443,504,1010,0.499,111,280,0.396,266,313,0.85,195,608,803,458,90,61,210,212,1385,2034,2.18,0.43,0.6033701599693305,110.16260446966339,1407.662583208448
203925,116,Joe Harris,1610612751,BKN,78,1975,305,621,0.491,150,358,0.419,86,104,0.827,51,209,260,128,35,20,91,153,846,864,1.41,0.39,0.6344111824344592,105.33838109711454,853.917451556782
