PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
397,12,Reggie Miller,1610612754,IND,82,3120,562,1121,0.501,129,341,0.378,442,515,0.858,82,236,318,314,105,26,157,210,1695,1669,2.0,0.67,0.6288958147818344,268.7723176620369,1733.8657613535174
252,2,Karl Malone,1610612762,UTH,81,3054,798,1516,0.526,3,17,0.176,673,865,0.778,225,684,909,241,108,51,248,226,2272,2423,0.97,0.43,0.5989665717599916,263.2735099580089,2334.172730148687
921,22,Brad Daugherty,1610612739,CLE,73,2643,576,1010,0.57,0,2,0.0,414,533,0.777,191,569,760,262,65,78,185,190,1566,1993,1.42,0.35,0.6291582296789123,249.55486615758636,1606.240960370263
787,9,Charles Barkley,1610612755,PHL,75,2881,622,1126,0.552,32,137,0.234,454,653,0.695,271,559,830,308,136,44,235,196,1730,2110,1.31,0.58,0.6120340757931679,234.21707725795184,1777.9589901791528
901,32,Otis Thorpe,1610612745,HOU,82,3056,558,943,0.592,0,7,0.0,304,463,0.657,285,577,862,250,52,37,237,307,1420,1840,1.05,0.22,0.6191572485000697,206.1216319927907,1454.4003767266638
893,1,Michael Jordan,1610612741,CHI,80,3102,943,1818,0.519,27,100,0.27,491,590,0.832,91,420,511,489,182,75,200,201,2404,2487,2.44,0.91,0.578552175587216,199.2288523775319,2444.961494031575
904,3,Chris Mullin,1610612744,GOS,81,3346,830,1584,0.524,64,175,0.366,350,420,0.833,127,323,450,286,173,62,202,171,2074,2019,1.42,0.86,0.5862731795567616,196.8541980048176,2103.5481682496606
96,36,Detlef Schrempf,1610612754,IND,80,2605,496,925,0.536,23,71,0.324,365,441,0.828,202,568,770,312,62,37,191,286,1380,1865,1.63,0.33,0.6165999428081212,195.17342164036913,1412.6304689734059
764,20,David Robinson,1610612759,SAN,68,2564,592,1074,0.551,1,8,0.125,393,561,0.701,261,568,829,181,158,305,182,219,1578,2219,0.99,0.87,0.5973471427273553,178.6275775989965,1618.2134096484056
36,41,Sarunas Marciulionis,1610612744,GOS,72,2117,491,912,0.538,3,10,0.3,376,477,0.788,68,140,208,243,116,10,193,237,1361,1223,1.26,0.6,0.6065711127749848,172.9489974034384,1395.72013049524
