PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
951,14,Ray Allen,1610612749,MIL,82,3129,628,1309,0.48,202,467,0.433,348,392,0.888,101,327,428,374,124,20,204,192,1806,1823,1.83,0.61,0.6095256095256095,275.9201389642917,1834.6720846720846
1717,15,Dirk Nowitzki,1610612742,DAL,82,3125,591,1247,0.474,151,390,0.387,451,538,0.838,119,635,754,173,79,101,156,245,1784,1992,1.11,0.51,0.6011915994931658,252.66811259150853,1822.8129296632787
406,3,Shaquille O'Neal,1610612747,LAL,74,2924,813,1422,0.572,0,2,0.0,499,972,0.513,291,649,940,277,47,204,218,256,2125,2293,1.27,0.22,0.5744236840967086,215.8554546522634,2192.00077851304
252,11,Karl Malone,1610612762,UTA,81,2895,670,1345,0.498,2,5,0.4,536,676,0.793,114,555,669,361,93,62,244,216,1878,2004,1.48,0.38,0.5717103821144152,181.2678275086061,1924.3771461971214
1718,4,Paul Pierce,1610612738,BOS,82,3120,687,1513,0.454,147,384,0.383,550,738,0.745,94,428,522,253,138,69,262,251,2071,1777,0.97,0.53,0.5634699518969157,171.68418012134208,2120.900898939991
978,24,Peja Stojakovic,1610612758,SAC,75,2905,559,1189,0.47,144,360,0.4,267,312,0.856,93,341,434,164,91,13,146,144,1529,1410,1.12,0.62,0.5764242844648189,157.54387206951122,1550.5813252103628
959,59,Steve Nash,1610612742,DAL,70,2387,386,792,0.487,89,219,0.406,231,258,0.895,46,177,223,509,72,5,205,158,1092,1263,2.48,0.35,0.6029684601113172,156.77385568658963,1110.6679035250463
397,26,Reggie Miller,1610612754,IND,81,3181,517,1176,0.44,170,464,0.366,323,348,0.928,38,247,285,260,81,15,133,162,1527,1351,1.96,0.61,0.574440231130372,152.772593018436,1550.9886240520045
304,77,John Stockton,1610612762,UTA,82,2397,328,651,0.504,61,132,0.462,227,278,0.817,54,173,227,713,132,21,203,194,944,1460,3.51,0.65,0.6103553509543268,146.14614745856298,964.3614545078364
1740,50,Rashard Lewis,1610612760,SEA,78,2720,426,887,0.48,123,285,0.432,176,213,0.826,143,398,541,125,91,45,129,191,1151,1326,0.97,0.7,0.5868137694754874,137.01553266494133,1165.9989599477933
120,56,Steven Smith,1610612757,POR,81,2542,359,788,0.456,78,230,0.339,309,347,0.89,87,185,272,213,48,24,137,203,1105,1058,1.55,0.35,0.5873410724156992,133.61635348592586,1129.4568822553897
1883,22,Steve Francis,1610612745,HOU,80,3194,550,1219,0.451,133,336,0.396,358,438,0.817,190,363,553,517,141,31,265,274,1591,1819,1.95,0.53,0.5634970107386734,131.25840093903852,1620.6174028844248
