PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
1450,8,Kevin McHale,1610612738,BOS,77,3060,790,1307,0.604,0,4,0.0,428,512,0.836,247,516,763,198,38,172,197,240,2008,2381,1.0,0.19,0.6552327250894092,366.8120075303245,2048.257498629493
787,26,Charles Barkley,1610612755,PHL,68,2740,557,937,0.594,21,104,0.202,429,564,0.761,390,604,994,331,119,104,322,252,1564,2275,1.03,0.37,0.6598265213135779,297.28018522617106,1608.6570589625028
1449,5,Larry Bird,1610612738,BOS,74,3005,786,1497,0.525,90,225,0.4,414,455,0.91,124,558,682,566,135,70,240,185,2076,2537,2.36,0.56,0.6115955691727551,254.2090173727273,2109.3931180768327
76504,19,Adrian Dantley,1610612765,DET,81,2736,601,1126,0.534,1,6,0.167,539,664,0.812,104,228,332,162,63,7,181,193,1742,1475,0.9,0.35,0.6141761155299825,222.44905255107972,1790.937552885429
78404,4,Kiki Vandeweghe,1610612757,POR,79,3029,808,1545,0.523,39,81,0.481,467,527,0.886,86,165,251,220,52,17,139,137,2122,1726,1.58,0.37,0.5971140425915087,214.21179873752618,2159.761492053487
77142,9,Magic Johnson,1610612747,LAL,80,2904,683,1308,0.522,8,39,0.205,535,631,0.848,122,382,504,977,138,36,300,168,1909,2543,3.26,0.46,0.6019651371055221,208.0505667846371,1954.5808001816304
433,36,Buck Williams,1610612751,NJN,82,2976,521,936,0.557,0,1,0.0,430,588,0.731,322,701,1023,129,78,91,280,315,1472,1940,0.46,0.28,0.6160439266104192,192.25759621660396,1515.4680594616311
76726,31,Sleepy Floyd,1610612744,GOS,82,3064,503,1030,0.488,73,190,0.384,462,537,0.86,56,212,268,848,146,18,280,199,1541,1939,3.03,0.52,0.6084752187509872,183.30869063804724,1580.2101430963137
77685,27,Larry Nance,1610612756,PHX,69,2569,585,1062,0.551,1,5,0.2,381,493,0.773,188,411,599,233,86,148,149,223,1552,1880,1.56,0.58,0.6067619553998687,180.23677617892122,1587.8960372814563
107,7,Dale Ellis,1610612760,SEA,82,3073,785,1520,0.516,86,240,0.358,385,489,0.787,187,260,447,238,104,32,238,267,2041,1785,1.0,0.44,0.5881302012494525,177.29614492813852,2075.5114802093176
894,33,Ricky Pierce,1610612749,MIL,79,2505,575,1077,0.534,3,28,0.107,387,440,0.88,117,149,266,144,64,24,120,222,1540,1363,1.2,0.53,0.6060129072878955,176.7097003431746,1571.9974815048008
76583,89,James Donaldson,1610612742,DAL,82,3028,311,531,0.586,0,0,0.0,267,329,0.812,295,678,973,63,51,136,104,191,889,1726,0.61,0.49,0.6577779093169173,166.76348065095678,914.969071859832
901,30,Otis Thorpe,1610612758,SAC,82,2956,567,1050,0.54,0,3,0.0,413,543,0.761,259,560,819,201,46,60,189,292,1547,1871,1.06,0.24,0.6001148248145735,164.45906964483353,1586.1034819849176
600014,80,Artis Gilmore,1610612759,SAN,82,2405,346,580,0.597,0,0,0.0,242,356,0.68,185,394,579,150,39,95,178,235,934,1271,0.84,0.22,0.6339596003475239,145.64085889129282,961.0827541268461
77134,42,Steve Johnson,1610612757,POR,79,2345,494,889,0.556,0,0,0.0,342,490,0.698,194,372,566,155,49,76,276,340,1330,1357,0.56,0.18,0.6020278833967048,145.46373928367694,1365.3992395437265
1622,56,Rodney McCray,1610612745,HOU,81,3136,432,783,0.552,0,9,0.0,306,393,0.779,190,388,578,434,88,53,208,172,1170,1677,2.09,0.42,0.6119758975646498,145.13342662304794,1198.860783329149
291,100,Ed Pinckney,1610612756,PHX,80,2250,290,497,0.584,0,2,0.0,257,348,0.739,179,401,580,116,86,54,135,196,837,1240,0.86,0.64,0.6437273118808835,142.03309251372838,863.8820525441456
78615,29,Orlando Woolridge,1610612751,NJN,75,2638,556,1067,0.521,1,8,0.125,438,564,0.777,118,249,367,261,54,86,213,243,1551,1469,1.23,0.25,0.5896620943459351,139.67994443351034,1590.9083305453328
76003,40,Kareem Abdul-Jabbar,1610612747,LAL,78,2441,560,993,0.564,1,3,0.333,245,343,0.714,152,371,523,203,49,97,186,245,1366,1521,1.09,0.26,0.5970697251556053,137.8285732623363,1390.5753898874048
76362,72,Bill Cartwright,1610612752,NYK,58,1989,335,631,0.531,0,0,0.0,346,438,0.79,132,313,445,96,40,26,128,188,1016,1107,0.75,0.31,0.6167144175205167,134.0007750220547,1048.4145097848784
