PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,TS%,fgadd,tstotal
201142,1,Kevin Durant,1610612760,OKC,66,2546,643,1297,0.496,133,344,0.387,431,501,0.86,40,487,527,231,88,77,248,133,1850,1801,0.93,0.35,0.6095792914382117,255.2532343850948,1886.6479070012651
2544,2,LeBron James,1610612748,MIA,62,2326,621,1169,0.531,54,149,0.362,387,502,0.771,94,398,492,387,115,50,213,96,1683,1851,1.82,0.54,0.6054479523412093,222.48967407393792,1719.4721846490345
201935,31,James Harden,1610612760,OKC,62,1946,309,629,0.491,114,292,0.39,312,369,0.846,30,222,252,229,62,15,137,150,1044,1088,1.67,0.45,0.6596239385361908,215.6058435245508,1073.2081479983824
2199,92,Tyson Chandler,1610612752,NYK,62,2061,241,355,0.679,0,2,0.0,217,315,0.689,212,400,612,56,56,89,102,186,699,1198,0.55,0.55,0.708063209076175,185.48060854974355,725.7647893030794
101115,23,Andrew Bynum,1610612747,LAL,60,2112,444,796,0.558,1,5,0.2,234,338,0.692,192,517,709,85,27,116,152,104,1123,1452,0.56,0.18,0.5943559996612753,129.79149997656546,1147.1070793462613
959,78,Steve Nash,1610612756,PHX,62,1961,295,555,0.532,55,141,0.39,127,142,0.894,26,160,186,664,38,8,229,53,772,1164,2.9,0.17,0.6251214614238517,122.71470940688039,782.6520697026624
101108,13,Chris Paul,1610612746,LAC,60,2181,425,890,0.478,79,213,0.371,260,302,0.861,42,171,213,543,152,4,124,138,1189,1470,4.38,1.23,0.5812020960425466,112.62699388405,1210.062763960582
200779,171,Steve Novak,1610612752,NYK,54,1020,161,337,0.478,133,282,0.472,22,26,0.846,9,95,104,12,16,9,21,59,477,417,0.57,0.76,0.6844793938698198,110.16101324318109,479.1355757088739
201168,147,Tiago Splitter,1610612759,SAS,59,1121,212,343,0.618,0,0,0.0,125,181,0.691,93,213,306,65,21,47,87,134,549,714,0.75,0.24,0.649488926746167,106.10554854927585,563.1068994889267
201567,5,Kevin Love,1610612750,MIN,55,2145,474,1059,0.448,105,282,0.372,379,460,0.824,226,508,734,111,47,28,128,152,1432,1558,0.87,0.37,0.5676232757253844,104.45220191067526,1463.332804820041
201583,39,Ryan Anderson,1610612753,ORL,61,1964,332,757,0.439,166,422,0.393,150,171,0.877,224,247,471,54,50,26,57,146,980,1078,0.95,0.88,0.5887724694799576,103.90712856702528,992.0816110737286
201575,112,Brandon Rush,1610612744,GSW,65,1717,235,469,0.501,99,219,0.452,65,82,0.793,33,218,251,88,35,58,68,64,634,747,1.29,0.52,0.6276233467965471,102.52716556818281,640.175813732478
1938,188,Manu Ginobili,1610612759,SAS,34,792,150,285,0.526,52,126,0.413,88,101,0.871,18,98,116,151,24,12,64,56,440,531,2.36,0.38,0.6677999028654686,94.40526137347251,448.09373482272946
201167,46,Arron Afflalo,1610612743,DEN,62,2086,329,699,0.471,88,221,0.398,197,247,0.798,40,157,197,149,36,13,85,134,943,833,1.75,0.42,0.5837708003169572,93.21274472701647,960.3029665213945
201951,37,Ty Lawson,1610612743,DEN,61,2124,374,767,0.488,73,200,0.365,178,216,0.824,54,173,227,401,82,6,149,94,999,1135,2.69,0.55,0.579439469166164,91.58266487655494,1014.0190710407869
101162,35,Marcin Gortat,1610612756,PHX,66,2114,427,769,0.555,0,2,0.0,163,251,0.649,185,474,659,59,48,99,90,142,1017,1362,0.66,0.53,0.5782088601837533,91.42209050998548,1034.4156508687347
1717,7,Dirk Nowitzki,1610612742,DAL,62,2079,473,1034,0.457,78,212,0.368,318,355,0.896,46,372,418,136,42,30,117,129,1342,1253,1.16,0.36,0.5637707948243993,88.8375432104143,1366.0166358595195
201593,107,Nikola Pekovic,1610612750,MIN,47,1264,256,454,0.564,0,0,0.0,139,187,0.743,181,165,346,31,29,31,87,98,651,755,0.36,0.33,0.6069590512418886,87.43852410996291,664.620161109868
951,105,Ray Allen,1610612738,BOS,46,1565,226,493,0.458,106,234,0.453,97,106,0.915,14,128,142,109,49,8,68,83,655,619,1.6,0.72,0.606886072196279,87.11927339185591,662.7195908383367
2730,25,Dwight Howard,1610612753,ORL,54,2070,416,726,0.573,0,7,0.0,281,572,0.491,200,585,785,104,81,116,175,159,1113,1423,0.59,0.46,0.569204647737501,85.20661497704175,1152.0702070207021
1718,14,Paul Pierce,1610612738,BOS,61,2075,394,890,0.443,100,273,0.366,293,344,0.852,37,280,317,274,70,26,173,147,1181,1148,1.58,0.41,0.5670469386187292,84.83345380170735,1204.4076976261808
2399,97,Mike Dunleavy,1610612749,MIL,55,1445,239,504,0.474,83,208,0.399,116,143,0.811,29,175,204,117,28,8,58,87,677,684,2.02,0.48,0.5970860086079165,80.54639391055132,687.2459959077119
201599,166,DeAndre Jordan,1610612746,LAC,66,1798,206,326,0.632,0,1,0.0,74,141,0.525,202,344,546,17,30,134,74,189,486,952,0.23,0.41,0.6262241006081847,78.60024316044132,496.59571178229044
201933,6,Blake Griffin,1610612746,LAC,66,2392,561,1022,0.549,2,16,0.125,244,468,0.521,218,499,717,210,54,48,150,216,1368,1562,1.4,0.36,0.5570395465502638,75.19176820023362,1399.2833409342627
202702,175,Kenneth Faried,1610612743,DEN,46,1037,181,309,0.586,0,0,0.0,109,164,0.665,142,210,352,36,34,47,54,116,471,703,0.67,0.63,0.6178507713296254,70.9620062538074,483.15930317976705
200746,12,LaMarcus Aldridge,1610612757,POR,55,1994,483,943,0.512,2,11,0.182,223,274,0.814,150,292,442,134,51,45,111,153,1191,1241,1.21,0.46,0.5599119936815977,70.85982788668476,1209.409906352251
201162,64,Jared Dudley,1610612756,PHX,65,2020,312,643,0.485,80,209,0.383,119,164,0.726,95,206,301,112,49,19,72,107,823,856,1.56,0.68,0.5753957156440517,70.01933686208272,834.3237876838749
201587,66,Nicolas Batum,1610612757,POR,59,1791,289,641,0.451,107,274,0.391,133,159,0.836,81,190,271,84,57,60,90,105,818,822,0.93,0.63,0.5752784966805445,69.41582155514567,828.9763137166647
